,행정동_코드,기준_년_코드,기준_분기_코드,분기당_매출_금액,분기당_매출_건수,점포수,면적 (k㎡),건당_매출액,점포_밀집도
3093,11440660,2022,3,187695030784,8659483,3504,1.65,24454.14285714286,2123.0
3094,11440680,2019,1,36143433459,2203492,1117,1.72,32716.666666666668,650.0
3095,11440680,2019,2,34005275865,2157394,1026,1.72,28707.0,597.0
3096,11440680,2019,3,37498033090,2368551,1116,1.72,32441.5,650.0
3097,11440680,2019,4,35939932154,2071306,1025,1.72,32269.333333333332,596.0
3098,11440680,2020,1,30027263765,1775463,1007,1.72,33907.5,586.0
3099,11440680,2020,2,30685467524,1901390,1004,1.72,30113.666666666668,584.0
3100,11440680,2020,3,29897348329,1852117,1011,1.72,34935.833333333336,588.0
3101,11440680,2020,4,26807442887,1615956,999,1.72,33352.333333333336,582.0
3102,11440680,2021,1,24585795084,1437148,966,1.72,31957.0,562.0
3103,11440680,2021,2,30736811792,1797663,991,1.72,43541.166666666664,577.0
3104,11440680,2021,3,25505405620,1652219,976,1.72,36723.666666666664,569.0
3105,11440680,2021,4,33384259507,1915435,1048,1.72,37459.666666666664,609.0
3106,11440680,2022,1,29173609980,1713749,623,1.72,43999.5,363.0
3107,11440680,2022,2,38539846145,2056931,631,1.72,40522.0,367.0
3108,11440680,2022,3,34746310328,1841973,623,1.72,41841.666666666664,363.0
3109,11440690,2019,1,12935934540,764189,601,1.13,21401.0,532.0
3110,11440690,2019,2,12197885775,709980,522,1.13,21547.0,462.0
3111,11440690,2019,3,12980596132,799263,613,1.13,21207.0,542.0
3112,11440690,2019,4,13125380784,784529,630,1.13,22186.666666666668,557.0
3113,11440690,2020,1,11939678819,721076,620,1.13,21554.333333333332,549.0
3114,11440690,2020,2,13750144535,848102,623,1.13,21203.666666666668,550.0
3115,11440690,2020,3,12678623217,807773,623,1.13,20983.0,551.0
3116,11440690,2020,4,11202811956,703955,623,1.13,23285.666666666668,551.0
3117,11440690,2021,1,10245796957,665927,598,1.13,23827.333333333332,530.0
3118,11440690,2021,2,12704270342,801936,623,1.13,24391.0,552.0
3119,11440690,2021,3,11532433363,798345,632,1.13,22117.0,559.0
3120,11440690,2021,4,12172206579,778325,600,1.13,23872.666666666668,531.0
3121,11440690,2022,1,11096701620,743984,385,1.13,24164.333333333332,341.0
3122,11440690,2022,2,14327546743,896895,394,1.13,25209.666666666668,349.0
3123,11440690,2022,3,13808282981,833886,400,1.13,24818.666666666668,354.0
3124,11440700,2019,1,8188133814,431613,411,0.67,18131.75,614.0
3125,11440700,2019,2,7544184692,425212,385,0.67,16542.75,575.0
3126,11440700,2019,3,8023769928,446729,412,0.67,17235.75,615.0
3127,11440700,2019,4,9037351938,458249,434,0.67,18883.5,648.0
3128,11440700,2020,1,8264191801,432943,429,0.67,18449.25,640.0
3129,11440700,2020,2,8577138836,468323,430,0.67,17954.5,642.0
3130,11440700,2020,3,8399501199,468830,438,0.67,17466.5,654.0
3131,11440700,2020,4,7480139131,405267,446,0.67,18058.25,666.0
3132,11440700,2021,1,6710869679,379450,425,0.67,17385.0,634.0
3133,11440700,2021,2,7755262017,447439,434,0.67,17021.25,648.0
3134,11440700,2021,3,6987847411,436998,438,0.67,15994.0,654.0
3135,11440700,2021,4,8609015031,509419,446,0.67,17053.25,667.0
3136,11440700,2022,1,7627799652,467785,242,0.67,16600.0,360.0
3137,11440700,2022,2,9299950268,532231,246,0.67,17223.0,367.0
3138,11440700,2022,3,8916789854,544485,239,0.67,16447.0,357.0
3139,11440710,2019,1,3163925204,165056,175,0.64,18295.0,273.0
3140,11440710,2019,2,3127823751,165422,161,0.64,18132.666666666668,251.0
3141,11440710,2019,3,3653632738,172870,174,0.64,22124.333333333332,271.0
3142,11440710,2019,4,4330800522,204437,206,0.64,20772.333333333332,322.0
3143,11440710,2020,1,3910878159,172624,200,0.64,22456.666666666668,312.0
3144,11440710,2020,2,4292681056,201309,203,0.64,21141.0,318.0
3145,11440710,2020,3,3864376345,182728,195,0.64,21006.666666666668,305.0
3146,11440710,2020,4,3450707645,158431,185,0.64,21500.666666666668,288.0
3147,11440710,2021,1,3179908380,154053,179,0.64,20647.333333333332,280.0
3148,11440710,2021,2,4108438973,207257,200,0.64,20879.333333333332,312.0
3149,11440710,2021,3,3561241795,190069,206,0.64,19702.666666666668,323.0
3150,11440710,2021,4,4189724185,202172,201,0.64,20960.666666666668,313.0
3151,11440710,2022,1,3546261422,171585,137,0.64,20663.666666666668,214.0
3152,11440710,2022,2,3853045047,212427,139,0.64,17846.333333333332,218.0
3153,11440710,2022,3,3596248620,186895,131,0.64,18777.666666666668,205.0
3154,11440720,2019,1,10539513159,378956,317,0.8,25857.25,397.0
3155,11440720,2019,2,9875720047,355063,274,0.8,26406.25,344.0
3156,11440720,2019,3,10649174827,387142,305,0.8,26383.75,381.0
3157,11440720,2019,4,10884879693,397160,311,0.8,26088.5,389.0
3158,11440720,2020,1,9898579817,363199,306,0.8,25776.25,383.0
3159,11440720,2020,2,10371991448,374412,295,0.8,27034.25,370.0
3160,11440720,2020,3,9639377352,349875,289,0.8,26290.5,361.0
3161,11440720,2020,4,8556288532,308073,281,0.8,25973.5,352.0
3162,11440720,2021,1,8149957287,295096,280,0.8,25691.5,351.0
3163,11440720,2021,2,9676541153,359709,298,0.8,24610.0,373.0
3164,11440720,2021,3,9118907377,364419,295,0.8,22517.0,369.0
3165,11440720,2021,4,9830333963,352861,297,0.8,24828.0,372.0
3166,11440720,2022,1,8535065937,302255,188,0.8,24134.75,235.0
3167,11440720,2022,2,9817729752,339221,188,0.8,25842.25,235.0
3168,11440720,2022,3,9876413008,338790,189,0.8,26226.5,237.0
3169,11440730,2019,1,7694139113,421280,333,2.07,19332.666666666668,161.0
3170,11440730,2019,2,7745905908,455568,306,2.07,18722.0,147.0
3171,11440730,2019,3,7964806244,498857,353,2.07,16817.5,170.0
3172,11440730,2019,4,9879742623,627327,345,2.07,17446.5,167.0
3173,11440730,2020,1,6871824760,440378,341,2.07,15978.166666666666,165.0
3174,11440730,2020,2,7288119114,474973,345,2.07,15389.5,167.0
3175,11440730,2020,3,7157862167,451265,334,2.07,15869.166666666666,161.0
3176,11440730,2020,4,6460956550,400556,317,2.07,16594.666666666668,152.0
3177,11440730,2021,1,5289054141,353949,307,2.07,15089.333333333334,148.0
3178,11440730,2021,2,6725445224,478029,322,2.07,14795.0,156.0
3179,11440730,2021,3,6234897721,461893,320,2.07,14449.333333333334,155.0
3180,11440730,2021,4,7073115875,450301,308,2.07,16276.5,149.0
3181,11440730,2022,1,5680891144,374219,163,2.07,15416.5,79.0
3182,11440730,2022,2,9180821304,576367,158,2.07,17166.166666666668,76.0
3183,11440730,2022,3,8873573457,559443,158,2.07,17287.833333333332,75.0
3184,11440740,2019,1,37604728581,2076627,1423,8.4,22019.5,169.0
3185,11440740,2019,2,35853540567,2086497,1230,8.4,20556.5,146.0
3186,11440740,2019,3,39634609654,2387153,1427,8.4,20371.0,170.0
3187,11440740,2019,4,50670442110,2907390,1572,8.4,21231.5,187.0
3188,11440740,2020,1,41897484653,2519085,1579,8.4,20632.5,188.0
3189,11440740,2020,2,43679319641,2656266,1546,8.4,20707.5,184.0
3190,11440740,2020,3,40953650193,2596552,1534,8.4,19398.0,182.0
3191,11440740,2020,4,38745808986,2335212,1531,8.4,20116.0,182.0
3192,11440740,2021,1,34087640324,2181253,1496,8.4,18696.5,178.0
3193,11440740,2021,2,42257196603,2823525,1564,8.4,17252.5,186.0
3194,11440740,2021,3,36318507447,2641484,1543,8.4,15406.0,184.0
3195,11440740,2021,4,42309756714,2575876,1488,8.4,20379.0,177.0
3196,11440740,2022,1,34325973783,2207548,741,8.4,19067.0,88.0
3197,11440740,2022,2,47458083493,2807595,750,8.4,20662.5,89.0
3198,11440740,2022,3,47056907106,2804217,750,8.4,20731.5,89.0
3199,11470510,2019,1,19297611263,731147,497,1.41,27736.0,352.0
3200,11470510,2019,2,17866457542,674236,466,1.41,28468.0,330.0
3201,11470510,2019,3,18729829941,740616,502,1.41,26966.0,356.0
3202,11470510,2019,4,20636663566,802385,488,1.41,24307.0,346.0
3203,11470510,2020,1,19016079307,736301,483,1.41,24238.0,342.0
3204,11470510,2020,2,19839370424,761960,481,1.41,23727.5,341.0
3205,11470510,2020,3,18639756159,746000,497,1.41,22790.5,352.0
3206,11470510,2020,4,15861124055,628868,483,1.41,23678.5,342.0
3207,11470510,2021,1,14868070945,572338,474,1.41,24158.5,336.0
3208,11470510,2021,2,17790006922,700674,498,1.41,22202.0,353.0
3209,11470510,2021,3,15757433048,716188,501,1.41,19028.0,355.0
3210,11470510,2021,4,17622358994,672395,491,1.41,23644.0,349.0
3211,11470510,2022,1,14834769898,585973,269,1.41,22540.0,190.0
3212,11470510,2022,2,19756175732,735449,266,1.41,23782.5,188.0
3213,11470510,2022,3,18802256814,704738,260,1.41,22819.5,184.0
3214,11470520,2019,1,4901051957,246114,254,1.03,17229.6,247.0
3215,11470520,2019,2,4174206717,216865,234,1.03,16630.4,228.0
3216,11470520,2019,3,5094139474,240025,238,1.03,17256.6,232.0
3217,11470520,2019,4,5305607784,220434,253,1.03,18700.2,246.0
3218,11470520,2020,1,4716671716,195836,245,1.03,18339.8,238.0
3219,11470520,2020,2,5297462360,216664,253,1.03,19060.8,246.0
3220,11470520,2020,3,4681416730,204643,254,1.03,18497.6,247.0
3221,11470520,2020,4,4195024359,185332,251,1.03,19116.8,243.0
3222,11470520,2021,1,3906123620,167737,252,1.03,21205.4,244.0
3223,11470520,2021,2,4457276445,183352,250,1.03,21470.4,243.0
3224,11470520,2021,3,3874409431,177153,252,1.03,18785.0,244.0
3225,11470520,2021,4,5165229003,201242,252,1.03,20936.4,244.0
3226,11470520,2022,1,4672870874,180985,109,1.03,20550.8,106.0
3227,11470520,2022,2,6386007426,228265,114,1.03,21827.0,111.0
3228,11470520,2022,3,6430170947,233244,106,1.03,22265.6,103.0
3229,11470530,2019,1,10911942374,581032,599,0.53,18771.666666666668,1131.0
3230,11470530,2019,2,10386610622,574117,533,0.53,19100.0,1005.0
3231,11470530,2019,3,10815783381,623849,586,0.53,18596.0,1106.0
3232,11470530,2019,4,12805055211,710389,623,0.53,18501.0,1176.0
3233,11470530,2020,1,11571800268,665350,597,0.53,17977.0,1127.0
3234,11470530,2020,2,12791198789,766232,590,0.53,16308.666666666666,1113.0
3235,11470530,2020,3,12298813888,742324,593,0.53,16436.666666666668,1119.0
3236,11470530,2020,4,11031783581,682587,602,0.53,18174.666666666668,1136.0
3237,11470530,2021,1,10407237519,649205,596,0.53,20935.0,1124.0
3238,11470530,2021,2,11491248463,692018,590,0.53,20994.666666666668,1113.0
3239,11470530,2021,3,10983055140,728552,584,0.53,20433.0,1102.0
3240,11470530,2021,4,11572772175,720260,580,0.53,16130.0,1094.0
3241,11470530,2022,1,10451352312,670762,319,0.53,15969.666666666666,602.0
3242,11470530,2022,2,13237890618,773627,324,0.53,17679.666666666668,612.0
3243,11470530,2022,3,12538349093,741860,314,0.53,17742.0,592.0
3244,11470540,2019,1,3472918395,200402,320,0.57,19615.5,561.0
3245,11470540,2019,2,3506482018,203078,294,0.57,20433.0,516.0
3246,11470540,2019,3,3461794863,208058,326,0.57,19792.75,571.0
3247,11470540,2019,4,3801126187,227732,308,0.57,21322.25,541.0
3248,11470540,2020,1,3275836383,202895,293,0.57,21271.75,514.0
3249,11470540,2020,2,3778491711,234950,306,0.57,21238.25,537.0
3250,11470540,2020,3,3335949363,214825,299,0.57,22146.75,524.0
3251,11470540,2020,4,3251820699,206778,309,0.57,21394.5,541.0
3252,11470540,2021,1,2859251494,185132,303,0.57,21603.25,532.0
3253,11470540,2021,2,3298671061,204997,310,0.57,24005.0,544.0
3254,11470540,2021,3,2976697647,193961,306,0.57,23538.0,537.0
3255,11470540,2021,4,3011645295,191464,280,0.57,21865.25,492.0
3256,11470540,2022,1,2865016901,182717,161,0.57,22681.25,282.0
3257,11470540,2022,2,3102157469,182714,170,0.57,24418.0,298.0
3258,11470540,2022,3,3135101581,172781,170,0.57,29002.0,299.0
3259,11470550,2019,1,31284339306,1946350,767,1.81,16073.0,424.0
3260,11470550,2019,2,26790043459,1779900,681,1.81,15051.0,376.0
3261,11470550,2019,3,29746630698,2092572,748,1.81,14215.0,413.0
3262,11470550,2019,4,32077785709,2175949,760,1.81,14742.0,420.0
3263,11470550,2020,1,27308436690,1881589,763,1.81,14513.0,422.0
3264,11470550,2020,2,27927245254,1993695,753,1.81,14008.0,416.0
3265,11470550,2020,3,26504398682,1995486,758,1.81,13282.0,419.0
3266,11470550,2020,4,24647424268,1849929,746,1.81,13323.0,412.0
3267,11470550,2021,1,24040785736,1741879,728,1.81,13802.0,402.0
3268,11470550,2021,2,27666287368,2067338,732,1.81,13383.0,404.0
3269,11470550,2021,3,26730739893,2035922,723,1.81,13130.0,399.0
3270,11470550,2021,4,21937141027,1500553,601,1.81,14619.0,332.0
3271,11470550,2022,1,19190165567,1317666,417,1.81,14564.0,230.0
3272,11470550,2022,2,22913165044,1545465,410,1.81,14826.0,227.0
3273,11470550,2022,3,22804629553,1535488,412,1.81,14852.0,228.0
3274,11470560,2019,1,6195058184,265177,548,0.65,24551.333333333332,844.0
3275,11470560,2019,2,6199505590,268405,489,0.65,25016.833333333332,752.0
3276,11470560,2019,3,6436738758,279770,520,0.65,23952.666666666668,800.0
3277,11470560,2019,4,7032866357,313318,545,0.65,23886.833333333332,838.0
3278,11470560,2020,1,6223869278,294287,553,0.65,22203.5,851.0
3279,11470560,2020,2,7070439111,339297,554,0.65,21879.166666666668,852.0
3280,11470560,2020,3,6487488397,306083,546,0.65,21517.333333333332,840.0
3281,11470560,2020,4,5657052732,284712,542,0.65,20273.333333333332,834.0
3282,11470560,2021,1,5324011539,259788,528,0.65,20886.0,813.0
3283,11470560,2021,2,6400269340,307969,555,0.65,21551.0,854.0
3284,11470560,2021,3,5890671528,292862,546,0.65,20280.5,839.0
3285,11470560,2021,4,6352850312,310079,518,0.65,21404.5,796.0
3286,11470560,2022,1,5768451997,298788,267,0.65,20513.333333333332,411.0
3287,11470560,2022,2,7499354897,347603,271,0.65,23443.0,416.0
3288,11470560,2022,3,6852513188,324464,269,0.65,23218.5,414.0
3289,11470570,2019,1,3029382603,165769,201,0.61,20610.666666666668,329.0
3290,11470570,2019,2,2740483692,147384,175,0.61,20768.333333333332,287.0
3291,11470570,2019,3,3056880531,170371,191,0.61,20359.333333333332,313.0
3292,11470570,2019,4,2904838534,159758,188,0.61,20653.666666666668,308.0
3293,11470570,2020,1,2307558978,136343,173,0.61,19446.0,284.0
3294,11470570,2020,2,2469740856,148415,165,0.61,18600.333333333332,270.0
3295,11470570,2020,3,2256387713,138391,163,0.61,17912.0,267.0
3296,11470570,2020,4,1905599273,124411,164,0.61,16990.333333333332,268.0
3297,11470570,2021,1,1703345746,114023,156,0.61,16317.666666666666,255.0
3298,11470570,2021,2,2039723965,132871,167,0.61,17086.333333333332,274.0
3299,11470570,2021,3,1939774147,125649,159,0.61,16424.666666666668,260.0
3300,11470570,2021,4,1762302204,120408,144,0.61,16917.333333333332,236.0
3301,11470570,2022,1,1693287570,117683,68,0.61,15792.0,112.0
3302,11470570,2022,2,2154313198,132894,67,0.61,18117.666666666668,110.0
3303,11470570,2022,3,2066233604,126472,66,0.61,17966.333333333332,108.0
3304,11470580,2019,1,2272432427,127335,220,0.87,15608.5,253.0
3305,11470580,2019,2,2225005158,132383,196,0.87,15510.5,226.0
3306,11470580,2019,3,2177860061,130318,206,0.87,15100.5,237.0
3307,11470580,2019,4,2048844390,123010,215,0.87,14974.0,248.0
3308,11470580,2020,1,1945072088,119538,222,0.87,14873.5,256.0
3309,11470580,2020,2,2436166602,180998,230,0.87,13901.0,264.0
3310,11470580,2020,3,2306775406,175623,232,0.87,13976.25,267.0
3311,11470580,2020,4,2121480219,156111,231,0.87,14735.0,265.0
3312,11470580,2021,1,1998804037,148377,224,0.87,14318.25,257.0
3313,11470580,2021,2,2392940261,172882,241,0.87,13731.75,277.0
3314,11470580,2021,3,2404814446,162676,242,0.87,14085.75,278.0
3315,11470580,2021,4,2247979296,161287,214,0.87,13962.25,245.0
3316,11470580,2022,1,1912722963,138761,110,0.87,14242.5,126.0
3317,11470580,2022,2,1972761481,136932,110,0.87,14045.25,126.0
3318,11470580,2022,3,2302963283,163004,109,0.87,14479.5,124.0
3319,11470590,2019,1,6346998432,347055,309,0.52,24477.0,594.0
3320,11470590,2019,2,6141468634,364148,285,0.52,22289.5,548.0
3321,11470590,2019,3,6161058414,357642,302,0.52,22753.5,581.0
3322,11470590,2019,4,6519944877,394961,293,0.52,22493.0,563.0
3323,11470590,2020,1,5727896531,358230,286,0.52,22302.5,550.0
3324,11470590,2020,2,6405262654,427858,270,0.52,22486.0,520.0
3325,11470590,2020,3,6011416584,394050,283,0.52,22519.0,544.0
3326,11470590,2020,4,5103848495,333145,280,0.52,22458.5,538.0
3327,11470590,2021,1,4298848130,292191,261,0.52,20359.5,502.0
3328,11470590,2021,2,5208101064,357886,266,0.52,20752.0,512.0
3329,11470590,2021,3,5280907818,378763,279,0.52,20144.5,537.0
3330,11470590,2021,4,6200259200,349680,285,0.52,24113.5,548.0
3331,11470590,2022,1,5421623911,313783,122,0.52,23684.5,235.0
3332,11470590,2022,2,7071181140,362323,123,0.52,26704.5,237.0
3333,11470590,2022,3,6632331094,344844,122,0.52,25877.0,235.0
3334,11470600,2019,1,3330673132,140341,198,0.69,22711.5,287.0
3335,11470600,2019,2,3204422404,148851,163,0.69,20009.0,237.0
3336,11470600,2019,3,3503033363,162559,186,0.69,20344.0,269.0
3337,11470600,2019,4,3222363015,148891,191,0.69,21063.0,277.0
3338,11470600,2020,1,2765705008,124340,191,0.69,20897.0,276.0
3339,11470600,2020,2,2970713557,136520,186,0.69,20707.5,270.0
3340,11470600,2020,3,3060448499,134771,182,0.69,20833.0,264.0
3341,11470600,2020,4,2813305058,117804,179,0.69,22045.5,259.0
3342,11470600,2021,1,2351369652,103692,177,0.69,20821.0,257.0
3343,11470600,2021,2,3261306341,131343,191,0.69,21792.0,277.0
3344,11470600,2021,3,2845895571,126257,189,0.69,20446.0,274.0
3345,11470600,2021,4,3056656249,117480,170,0.69,22598.5,246.0
3346,11470600,2022,1,2587621854,100803,81,0.69,22508.0,118.0
3347,11470600,2022,2,3472983759,125143,82,0.69,23364.0,119.0
3348,11470600,2022,3,3251446689,120552,82,0.69,22279.5,119.0
3349,11470610,2019,1,1233379409,79431,88,0.41,19010.0,215.0
3350,11470610,2019,2,1281930571,83812,80,0.41,18778.0,195.0
3351,11470610,2019,3,1395405677,83808,89,0.41,20373.0,217.0
3352,11470610,2019,4,954449671,48094,84,0.41,19786.0,205.0
3353,11470610,2020,1,818060925,43262,80,0.41,18883.0,195.0
3354,11470610,2020,2,1288736536,69333,80,0.41,19178.5,196.0
3355,11470610,2020,3,1358276237,72334,82,0.41,20099.5,200.0
3356,11470610,2020,4,1148847897,68487,91,0.41,19444.5,222.0
3357,11470610,2021,1,1174205883,66417,95,0.41,20423.0,232.0
3358,11470610,2021,2,1464135903,80758,94,0.41,20007.0,230.0
3359,11470610,2021,3,1454319590,84866,95,0.41,19595.5,231.0
3360,11470610,2021,4,1498750030,83211,91,0.41,20105.0,222.0
3361,11470610,2022,1,1374590939,80135,42,0.41,19229.0,102.0
3362,11470610,2022,2,1819530481,98116,47,0.41,20422.0,115.0
3363,11470610,2022,3,1943682357,99896,47,0.41,20446.5,115.0
3364,11470611,2019,1,3947194809,229124,278,1.19,16126.5,234.0
3365,11470611,2019,2,3773901255,237636,258,1.19,14864.75,217.0
3366,11470611,2019,3,4220803240,254446,289,1.19,15192.5,243.0
3367,11470611,2019,4,4412486660,247058,297,1.19,17233.5,250.0
3368,11470611,2020,1,3997660179,228041,290,1.19,16464.75,244.0
3369,11470611,2020,2,4062227828,234225,284,1.19,16714.75,239.0
3370,11470611,2020,3,3652621030,209927,280,1.19,17171.75,236.0
3371,11470611,2020,4,3426141285,192851,288,1.19,18548.0,242.0
3372,11470611,2021,1,3127379857,163433,282,1.19,17801.75,237.0
3373,11470611,2021,2,3214466305,182354,291,1.19,15375.0,244.0
3374,11470611,2021,3,3061763048,186218,302,1.19,14723.25,254.0
3375,11470611,2021,4,2986009893,172368,275,1.19,18992.25,232.0
3376,11470611,2022,1,2638599145,155409,134,1.19,17872.5,113.0
3377,11470611,2022,2,3282906403,181136,131,1.19,20005.75,109.0
3378,11470611,2022,3,3225547686,176285,128,1.19,19963.75,107.0
3379,11470620,2019,1,7103368151,362147,438,0.7,24100.25,626.0
3380,11470620,2019,2,6884953548,353296,390,0.7,24110.0,557.0
3381,11470620,2019,3,7351724059,376440,442,0.7,24385.25,631.0
3382,11470620,2019,4,7219757094,384731,457,0.7,23701.25,654.0
3383,11470620,2020,1,6477900581,350177,457,0.7,23668.25,654.0
3384,11470620,2020,2,7294114355,401233,464,0.7,23019.25,664.0
3385,11470620,2020,3,7023299374,387356,463,0.7,23380.0,661.0
3386,11470620,2020,4,6358338097,342260,459,0.7,22804.25,656.0
3387,11470620,2021,1,5396362189,292856,448,0.7,23097.0,639.0
3388,11470620,2021,2,6229710514,342456,453,0.7,23050.75,646.0
3389,11470620,2021,3,6118502374,340505,450,0.7,23689.25,643.0
3390,11470620,2021,4,5869504734,290778,437,0.7,29118.5,624.0
3391,11470620,2022,1,4979626127,262399,236,0.7,27702.25,336.0
3392,11470620,2022,2,6047444777,305695,229,0.7,28376.75,326.0
3393,11470620,2022,3,6007647792,295005,228,0.7,30173.25,326.0
3394,11470630,2019,1,6769067642,353250,289,0.52,19604.666666666668,557.0
3395,11470630,2019,2,6815786407,360120,268,0.52,19041.666666666668,516.0
3396,11470630,2019,3,6907240670,362879,286,0.52,19888.666666666668,551.0
3397,11470630,2019,4,6516941820,313119,253,0.52,20149.0,487.0
3398,11470630,2020,1,5382154531,284291,252,0.52,19130.666666666668,485.0
3399,11470630,2020,2,5740758040,311920,243,0.52,18510.666666666668,467.0
3400,11470630,2020,3,5093832876,287745,233,0.52,17698.333333333332,449.0
3401,11470630,2020,4,4685095635,261576,238,0.52,17830.0,458.0
3402,11470630,2021,1,4297193421,247456,232,0.52,17322.666666666668,447.0
3403,11470630,2021,2,5110279973,298745,240,0.52,17342.0,462.0
3404,11470630,2021,3,4897220446,299164,240,0.52,17111.333333333332,462.0
3405,11470630,2021,4,5727084441,282829,249,0.52,19246.0,479.0
3406,11470630,2022,1,4909524702,254181,162,0.52,19143.333333333332,311.0
3407,11470630,2022,2,6330246280,303869,158,0.52,18710.0,304.0
3408,11470630,2022,3,6211442738,291227,158,0.52,18844.0,304.0
3409,11470640,2019,1,1562813830,111646,82,2.72,22190.0,29.0
3410,11470640,2019,2,1673061499,121608,71,2.72,20513.75,26.0
3411,11470640,2019,3,1922447857,121183,81,2.72,22936.0,30.0
3412,11470640,2019,4,1786175642,108625,78,2.72,46589.75,28.0
3413,11470640,2020,1,1653704463,107397,78,2.72,27317.5,28.0
3414,11470640,2020,2,1805831734,114543,78,2.72,25494.5,29.0
3415,11470640,2020,3,1672826035,110826,78,2.72,21493.5,28.0
3416,11470640,2020,4,1590825703,105809,79,2.72,21350.25,29.0
3417,11470640,2021,1,1114201889,74053,70,2.72,22854.75,25.0
3418,11470640,2021,2,1391230709,90774,75,2.72,23000.5,28.0
3419,11470640,2021,3,1178780051,81755,75,2.72,22884.0,28.0
3420,11470640,2021,4,1781344970,130088,72,2.72,22728.5,26.0
3421,11470640,2022,1,1575315242,125053,38,2.72,23357.5,14.0
3422,11470640,2022,2,1892901114,146561,38,2.72,21221.666666666668,14.0
3423,11470640,2022,3,1769857750,138756,38,2.72,20018.333333333332,14.0
3424,11470650,2019,1,23417342216,1216176,977,1.01,26417.666666666668,968.0
3425,11470650,2019,2,21263020354,1164682,854,1.01,27346.166666666668,846.0
3426,11470650,2019,3,23566252576,1297438,961,1.01,28440.333333333332,952.0
3427,11470650,2019,4,26173088745,1381884,1007,1.01,27244.5,998.0
3428,11470650,2020,1,22587101996,1178014,1001,1.01,24643.0,991.0
3429,11470650,2020,2,23637411010,1226137,979,1.01,26277.5,969.0
3430,11470650,2020,3,21958792306,1183340,967,1.01,24356.0,957.0
3431,11470650,2020,4,18853094615,1040490,957,1.01,24822.666666666668,947.0
3432,11470650,2021,1,16829146249,945830,920,1.01,22454.666666666668,910.0
3433,11470650,2021,2,20010977895,1095424,949,1.01,25598.666666666668,939.0
3434,11470650,2021,3,18223491899,1085573,953,1.01,23771.833333333332,943.0
3435,11470650,2021,4,22324816036,1130448,939,1.01,27750.166666666668,929.0
3436,11470650,2022,1,19252740592,1015302,521,1.01,23378.333333333332,516.0
3437,11470650,2022,2,26228230832,1247000,528,1.01,27572.666666666668,523.0
3438,11470650,2022,3,25559091506,1188303,512,1.01,27752.166666666668,507.0
3439,11470680,2019,1,540282611,16793,12,1.21,32173.0,10.0
3440,11470680,2019,2,616978194,19815,12,1.21,31137.0,10.0
3441,11470680,2019,3,698780781,20171,12,1.21,34643.0,10.0
3442,11470680,2019,4,624113863,21961,15,1.21,28419.0,12.0
3443,11470680,2020,1,554539205,23305,14,1.21,23795.0,12.0
3444,11470680,2020,2,776607265,30326,12,1.21,25609.0,10.0
3445,11470680,2020,3,743948309,32447,12,1.21,22928.0,10.0
3446,11470680,2020,4,521331990,27102,12,1.21,19236.0,10.0
3447,11470680,2021,1,504627957,28347,12,1.21,17802.0,10.0
3448,11470680,2021,2,708915140,35077,12,1.21,20210.0,10.0
3449,11470680,2021,3,663472311,36996,12,1.21,17934.0,10.0
3450,11470680,2021,4,1015991622,65207,12,1.21,15581.0,10.0
3451,11470680,2022,1,916438921,61355,5,1.21,14937.0,4.0
3452,11470680,2022,2,1390317099,78833,5,1.21,17636.0,4.0
3453,11470680,2022,3,1257501274,82795,6,1.21,15188.0,5.0
3454,11500510,2019,1,1480284787,61201,51,1.74,24236.5,29.0
3455,11500510,2019,2,1530716777,65837,48,1.74,23707.5,28.0
3456,11500510,2019,3,1731059692,71769,51,1.74,25207.5,29.0
3457,11500510,2019,4,1471854177,63154,56,1.74,24182.5,32.0
3458,11500510,2020,1,1157736981,57954,53,1.74,20178.5,30.0
3459,11500510,2020,2,1330349399,64818,53,1.74,21152.0,30.0
3460,11500510,2020,3,1375301593,58553,50,1.74,24706.0,28.0
3461,11500510,2020,4,1147821228,44145,46,1.74,25949.5,26.0
3462,11500510,2021,1,998960682,53387,46,1.74,19774.0,27.0
3463,11500510,2021,2,1492950029,78930,48,1.74,21435.5,27.0
3464,11500510,2021,3,1502013647,79762,47,1.74,22717.5,27.0
3465,11500510,2021,4,1047546365,38706,28,1.74,26985.5,16.0
3466,11500510,2022,1,994717217,40052,16,1.74,24923.5,9.0
3467,11500510,2022,2,1373640843,52291,16,1.74,26527.0,9.0
3468,11500510,2022,3,1429058581,49992,17,1.74,29104.0,9.0
3469,11500520,2019,1,4120275758,202887,217,0.64,23842.0,339.0
3470,11500520,2019,2,3552206813,178819,187,0.64,27006.0,292.0
3471,11500520,2019,3,4501908472,233694,213,0.64,22640.0,333.0
3472,11500520,2019,4,4779687233,238254,221,0.64,27049.0,345.0
3473,11500520,2020,1,4179110811,211396,218,0.64,25918.333333333332,340.0
3474,11500520,2020,2,4406424184,247107,222,0.64,21807.666666666668,347.0
3475,11500520,2020,3,3911305598,222833,213,0.64,18705.333333333332,333.0
3476,11500520,2020,4,3750226026,201356,216,0.64,21248.666666666668,337.0
3477,11500520,2021,1,3436868306,190820,214,0.64,21873.0,334.0
3478,11500520,2021,2,3973087694,231040,223,0.64,21974.666666666668,348.0
3479,11500520,2021,3,3808038786,237966,232,0.64,19178.666666666668,363.0
